model,sample_index,image_id,true_label,target_label,clean_pred,adv_pred,clean_correct,stored_attack_success,quantized_attack_success,selected_for_metrics,stored_vs_quantized_success_match,stored_status,clean_path,attack_path
vim-small,755,bba5c56cc3eb07c9,920,593,920,718,True,True,True,True,True,ok,data/nips2017/images/bba5c56cc3eb07c9.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0755/images/final_selected.png
vim-small,756,bc7dff0960bb3335,442,764,442,497,True,True,True,True,True,ok,data/nips2017/images/bc7dff0960bb3335.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0756/images/final_selected.png
vim-small,757,bc9a5e01c02e759e,922,17,922,549,True,True,True,True,True,ok,data/nips2017/images/bc9a5e01c02e759e.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0757/images/final_selected.png
vim-small,758,bd3617fcc985fe31,832,60,832,698,True,True,True,True,True,ok,data/nips2017/images/bd3617fcc985fe31.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0758/images/final_selected.png
vim-small,759,be1c43056c5d0085,144,435,144,975,True,True,True,True,True,ok,data/nips2017/images/be1c43056c5d0085.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0759/images/final_selected.png
vim-small,760,be9a3bea2989a0b4,717,676,717,468,True,True,True,True,True,ok,data/nips2017/images/be9a3bea2989a0b4.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0760/images/final_selected.png
vim-small,761,be95f5be87f6fadd,458,602,458,884,True,True,True,True,True,ok,data/nips2017/images/be95f5be87f6fadd.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0761/images/final_selected.png
vim-small,762,be97d1e63c32043e,94,229,94,323,True,True,True,True,True,ok,data/nips2017/images/be97d1e63c32043e.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0762/images/final_selected.png
vim-small,763,be5543dc68f0b970,779,635,779,561,True,True,True,True,True,ok,data/nips2017/images/be5543dc68f0b970.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0763/images/final_selected.png
vim-small,764,beb3e55c385feb12,814,880,814,975,True,True,True,True,True,ok,data/nips2017/images/beb3e55c385feb12.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0764/images/final_selected.png
vim-small,765,becf3b004177ded6,985,456,985,985,True,False,False,False,True,ok,data/nips2017/images/becf3b004177ded6.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0765/images/final_selected.png
vim-small,766,bfb2aaf48d7fc08c,978,952,978,975,True,True,True,True,True,ok,data/nips2017/images/bfb2aaf48d7fc08c.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0766/images/final_selected.png
vim-small,767,c0e0c11350b8740e,318,697,318,318,True,False,False,False,True,ok,data/nips2017/images/c0e0c11350b8740e.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0767/images/final_selected.png
vim-small,768,c02ff39fe5832f4b,904,674,905,920,False,True,False,False,True,ok,data/nips2017/images/c02ff39fe5832f4b.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0768/images/final_selected.png
vim-small,769,c3cf76709c87255b,675,223,407,407,False,True,False,False,True,ok,data/nips2017/images/c3cf76709c87255b.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0769/images/final_selected.png
vim-small,770,c3e9a84e039df3ce,468,764,468,436,True,True,True,True,True,ok,data/nips2017/images/c3e9a84e039df3ce.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0770/images/final_selected.png
vim-small,771,c3f452167c39302f,295,921,295,294,True,True,True,True,True,ok,data/nips2017/images/c3f452167c39302f.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0771/images/final_selected.png
vim-small,772,c5c9d17672ff88ce,457,265,457,501,True,True,True,True,True,ok,data/nips2017/images/c5c9d17672ff88ce.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0772/images/final_selected.png
vim-small,773,c5f5e09f4f5fd41a,403,420,403,554,True,True,True,True,True,ok,data/nips2017/images/c5f5e09f4f5fd41a.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0773/images/final_selected.png
vim-small,774,c6b5f6c1d79dffc6,582,651,582,943,True,True,True,True,True,ok,data/nips2017/images/c6b5f6c1d79dffc6.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0774/images/final_selected.png
vim-small,775,c6e0d2ab3bbf4a3e,705,837,705,757,True,True,True,True,True,ok,data/nips2017/images/c6e0d2ab3bbf4a3e.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0775/images/final_selected.png
vim-small,776,c7d0c73d636300f5,829,800,829,705,True,True,True,True,True,ok,data/nips2017/images/c7d0c73d636300f5.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0776/images/final_selected.png
vim-small,777,c8abefc975e94b10,874,674,874,517,True,True,True,True,True,ok,data/nips2017/images/c8abefc975e94b10.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0777/images/final_selected.png
vim-small,778,c9ddfb1043177de8,974,116,974,978,True,True,True,True,True,ok,data/nips2017/images/c9ddfb1043177de8.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0778/images/final_selected.png
vim-small,779,c10f6e0689efbc1c,887,296,762,728,False,True,False,False,True,ok,data/nips2017/images/c10f6e0689efbc1c.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0779/images/final_selected.png
vim-small,780,c17d39b1eba4cc03,668,731,708,437,False,True,False,False,True,ok,data/nips2017/images/c17d39b1eba4cc03.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0780/images/final_selected.png
vim-small,781,c25da85d5d62b000,403,218,403,554,True,True,True,True,True,ok,data/nips2017/images/c25da85d5d62b000.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0781/images/final_selected.png
vim-small,782,c27e3bde18fba21b,322,127,322,325,True,True,True,True,True,ok,data/nips2017/images/c27e3bde18fba21b.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0782/images/final_selected.png
vim-small,783,c35cd0d5673ec1db,962,366,962,651,True,True,True,True,True,ok,data/nips2017/images/c35cd0d5673ec1db.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0783/images/final_selected.png
vim-small,784,c036b20afde859b7,280,507,280,272,True,True,True,True,True,ok,data/nips2017/images/c036b20afde859b7.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0784/images/final_selected.png
vim-small,785,c42c88890b5fc86d,670,111,670,974,True,True,True,True,True,ok,data/nips2017/images/c42c88890b5fc86d.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0785/images/final_selected.png
vim-small,786,c47ca11294a9aefe,546,118,546,980,True,False,True,False,False,ok,data/nips2017/images/c47ca11294a9aefe.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0786/images/final_selected.png
vim-small,787,c83cfca4bc9dd3c7,695,729,695,471,True,True,True,True,True,ok,data/nips2017/images/c83cfca4bc9dd3c7.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0787/images/final_selected.png
vim-small,788,c84cbc2c05227bee,436,978,436,581,True,True,True,True,True,ok,data/nips2017/images/c84cbc2c05227bee.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0788/images/final_selected.png
vim-small,789,c96c3eab644075d3,347,299,347,556,True,True,True,True,True,ok,data/nips2017/images/c96c3eab644075d3.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0789/images/final_selected.png
vim-small,790,c98a8640dcfaa5e0,746,846,746,802,True,True,True,True,True,ok,data/nips2017/images/c98a8640dcfaa5e0.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0790/images/final_selected.png
vim-small,791,c135b139d293f7f2,346,490,346,354,True,True,True,True,True,ok,data/nips2017/images/c135b139d293f7f2.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0791/images/final_selected.png
vim-small,792,c335ce88293384f2,734,628,407,407,False,True,False,False,True,ok,data/nips2017/images/c335ce88293384f2.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0792/images/final_selected.png
vim-small,793,c609f86fa706bb9e,112,888,112,116,True,True,True,True,True,ok,data/nips2017/images/c609f86fa706bb9e.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0793/images/final_selected.png
vim-small,794,c755f3b0f89028fc,565,826,565,818,True,True,True,True,True,ok,data/nips2017/images/c755f3b0f89028fc.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0794/images/final_selected.png
vim-small,795,c777da68bec01dcd,486,583,486,486,True,False,False,False,True,ok,data/nips2017/images/c777da68bec01dcd.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0795/images/final_selected.png
vim-small,796,c4824f023903731a,737,816,737,631,True,True,True,True,True,ok,data/nips2017/images/c4824f023903731a.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0796/images/final_selected.png
vim-small,797,c9302f3b2b0452e4,883,891,883,711,True,True,True,True,True,ok,data/nips2017/images/c9302f3b2b0452e4.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0797/images/final_selected.png
vim-small,798,c43077b2283479be,13,764,13,94,True,True,True,True,True,ok,data/nips2017/images/c43077b2283479be.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0798/images/final_selected.png
vim-small,799,c66310d8b709d6d5,762,105,762,881,True,True,True,True,True,ok,data/nips2017/images/c66310d8b709d6d5.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0799/images/final_selected.png
vim-small,800,c96358fe7b8eaf28,705,491,705,598,True,True,True,True,True,ok,data/nips2017/images/c96358fe7b8eaf28.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0800/images/final_selected.png
vim-small,801,c135337ca7a575ae,347,177,347,346,True,True,True,True,True,ok,data/nips2017/images/c135337ca7a575ae.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0801/images/final_selected.png
vim-small,802,c179282bd977c6e0,671,104,671,409,True,True,True,True,True,ok,data/nips2017/images/c179282bd977c6e0.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0802/images/final_selected.png
vim-small,803,c663670c06c06ea4,908,902,908,980,True,True,True,True,True,ok,data/nips2017/images/c663670c06c06ea4.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0803/images/final_selected.png
vim-small,804,c819099fed6f0d73,961,776,961,964,True,True,True,True,True,ok,data/nips2017/images/c819099fed6f0d73.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0804/images/final_selected.png
vim-small,805,c8231978dc765004,471,740,471,866,True,True,True,True,True,ok,data/nips2017/images/c8231978dc765004.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0805/images/final_selected.png
vim-small,806,c6166621198a3de4,985,746,985,985,True,False,False,False,True,ok,data/nips2017/images/c6166621198a3de4.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0806/images/final_selected.png
vim-small,807,ca50e3535eb6396c,555,928,555,974,True,True,True,True,True,ok,data/nips2017/images/ca50e3535eb6396c.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0807/images/final_selected.png
vim-small,808,cb63df64516985c1,634,771,634,947,True,True,True,True,True,ok,data/nips2017/images/cb63df64516985c1.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0808/images/final_selected.png
vim-small,809,cb71a056a8e05bb2,319,940,312,124,False,True,False,False,True,ok,data/nips2017/images/cb71a056a8e05bb2.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0809/images/final_selected.png
vim-small,810,cbaff3255afbe83f,560,852,560,701,True,True,True,True,True,ok,data/nips2017/images/cbaff3255afbe83f.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0810/images/final_selected.png
vim-small,811,cbcb7444cc827812,762,785,762,736,True,True,True,True,True,ok,data/nips2017/images/cbcb7444cc827812.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0811/images/final_selected.png
vim-small,812,cc8d850717026796,661,790,661,974,True,True,True,True,True,ok,data/nips2017/images/cc8d850717026796.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0812/images/final_selected.png
vim-small,813,cc13c2bc5cdd1f44,559,740,559,532,True,True,True,True,True,ok,data/nips2017/images/cc13c2bc5cdd1f44.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0813/images/final_selected.png
vim-small,814,cc283b8f7f46fbf0,573,961,573,525,True,True,True,True,True,ok,data/nips2017/images/cc283b8f7f46fbf0.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0814/images/final_selected.png
vim-small,815,cc43200264a62126,980,589,980,970,True,True,True,True,True,ok,data/nips2017/images/cc43200264a62126.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0815/images/final_selected.png
vim-small,816,ccbcaf10176e78e0,922,857,922,692,True,True,True,True,True,ok,data/nips2017/images/ccbcaf10176e78e0.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0816/images/final_selected.png
vim-small,817,cd2d2889ef7ac51c,923,606,923,762,True,True,True,True,True,ok,data/nips2017/images/cd2d2889ef7ac51c.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0817/images/final_selected.png
vim-small,818,cd40b0e46c9da574,661,738,661,661,True,False,False,False,True,ok,data/nips2017/images/cd40b0e46c9da574.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0818/images/final_selected.png
vim-small,819,ce05236afebb173d,535,509,535,535,True,False,False,False,True,ok,data/nips2017/images/ce05236afebb173d.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0819/images/final_selected.png
vim-small,820,cebd45d7200f6111,70,946,70,600,True,True,True,True,True,ok,data/nips2017/images/cebd45d7200f6111.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0820/images/final_selected.png
vim-small,821,cec46dbd1fa3473a,897,245,897,534,True,True,True,True,True,ok,data/nips2017/images/cec46dbd1fa3473a.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0821/images/final_selected.png
vim-small,822,cfab8f880da31ad8,540,307,540,517,True,True,True,True,True,ok,data/nips2017/images/cfab8f880da31ad8.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0822/images/final_selected.png
vim-small,823,d0c6c29954f0380b,430,95,430,974,True,True,True,True,True,ok,data/nips2017/images/d0c6c29954f0380b.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0823/images/final_selected.png
vim-small,824,d0fe8afb55c3c7cd,497,777,497,483,True,True,True,True,True,ok,data/nips2017/images/d0fe8afb55c3c7cd.png,outputs/nips2017/nips2017_selected_20260714_195944/vim-small/ablation_and_no_verifier/sample_0824/images/final_selected.png
